사번,이름,채용경로,성별,나이,근속기간,출신대학,대학구분,학점,학력,입사년도,직군,팀구분,퇴직구분,매니저여부,잔업시간,성과점수,미사용.휴가일수,연봉,사업장위치,본인.인지능력,본인.인내력,본인.실행력,매니저.비전,매니저.소통,매니저.실행력,직원만족도,매출액.천원,불량건수
5350,윤강규,공채,남,34,16.2,고려대학교,top5,85.11,석사,2010,연구개발,사업팀,Yes,No,252,50.7,13,109434063,일본,72,94,100,46,21,20,44.1,NA,NA
5154,전기문,인턴,남,38,14.9,서울시립대학교,기타,78,학사,2012,제조생산,생산팀,No,No,373,29.8,14,59586702,대전(연구소),90,67,66,8,29,20,47.3,NA,10
1933,정국만,산학,남,46,28.2,경희대학교,기타,85.6,고졸,2011,마케팅영업,품질보증팀,No,No,13,53.4,23,65204481,베트남,79,98,98,51,32,58,47.9,235983,NA
4483,하강숙,공채,여,31,12.6,서강대학교,수도권,84,전문대,2012,연구개발,기술팀,No,No,31,37.9,10,85321563,서울(본사),78,75,69,26,17,11,36.8,NA,NA
4306,윤기남,공채,남,33,11.5,동국대학교,수도권,73.72,석사,2010,제조생산,기술팀,Yes,No,400,35.3,14,48430278,대전(연구소),84,75,66,27,19,17,37.5,NA,27
2545,장국도,공채,남,41,21.6,인하대학교,기타,80.89,학사,2013,연구개발,기술팀,No,No,68,43.6,22,118985557,일본,76,69,97,17,4,12,44.3,NA,NA
1557,강남도,공채,남,42,24.6,동국대학교,기타,74.67,학사,2011,제조생산,마케팅팀,No,No,248,51.9,5,71464341,서울(본사),80,100,74,95,75,33,68.1,NA,12
1487,강경옥,공채,여,40,26.3,고려대학교,top5,73.11,학사,2011,제조생산,마케팅팀,No,No,204,49.1,7,75893126,일본,91,93,65,89,71,7,62.9,NA,12
1495,주건섭,공채,여,52,36.8,이화여자대학교,기타,79.56,학사,2011,제조생산,기술팀,No,No,120,47.9,10,53063544,베트남,73,71,77,17,19,63,46.5,NA,9
1492,윤경모,공채,남,43,24.5,한국산업기술대학교,기타,80.22,석사,2011,제조생산,사업팀,No,No,298,36.1,5,92936876,미국,88,75,86,66,51,34,54.5,NA,14
3629,한가인,공채,여,36,21,국민대학교,기타,82.22,고졸,2015,경영지원,사업팀,No,No,2,31.7,16,44002987,베트남,72,90,63,41,29,57,48,NA,NA
5075,윤경윤,공채,여,30,12.1,연세대학교,top5,83.49,학사,2013,제조생산,사업팀,No,No,144,41.5,1,60480278,미국,72,84,62,64,26,43,48.6,NA,8
1961,강경미,공채,여,32,26.2,경북대학교,국립,77.33,전문대,2012,마케팅영업,사업팀,No,Yes,97,41.9,4,64125696,베트남,69,94,80,7,34,42,43,67416,NA
3318,조건표,공채,남,39,23.8,서울과학기술대학교,기타,79.11,학사,2014,연구개발,마케팅팀,No,No,28,47.2,3,95127987,서울(본사),83,96,88,91,71,27,63.8,NA,NA
921,윤가선,공채,여,45,43,한양대학교,top8,69.56,학사,2013,마케팅영업,품질보증팀,No,Yes,36,58.7,7,79274898,베트남,93,94,94,65,25,86,53,82303,NA
5393,하국길,공채,남,32,15.1,한양대학교(안산캠퍼스),기타,75.56,고졸,2013,제조생산,사업팀,No,No,305,26.4,16,50826494,서울(본사),98,70,73,30,34,6,50.9,NA,21
247,임강필,산학,남,45,25.6,한양대학교,top8,88,고졸,2013,연구개발,기술팀,No,No,118,42.3,11,124700696,일본,90,94,80,12,13,53,41.8,NA,NA
2288,정경미,공채,여,43,26.5,가천대학교-글로벌캠퍼스(구 경원대학교),기타,89.11,석사,2012,연구개발,사업팀,No,No,57,65.1,6,103054481,서울(본사),98,88,75,17,29,30,49.7,NA,NA
5742,조경규,공채,남,27,5.6,광운대학교,기타,83.78,고졸,2016,경영지원,마케팅팀,No,No,105,33.4,25,35857570,베트남,84,99,66,88,71,40,64,NA,NA
5594,정경규,인턴,남,30,11.6,충북대학교,기타,91.11,전문대,2015,경영지원,기술팀,Yes,No,209,37.3,5,85143924,미국,96,83,66,21,10,17,34.2,NA,NA
3680,이강수,공채,남,37,19.6,한국외국어대학교,기타,90.89,고졸,2012,제조생산,마케팅팀,No,No,222,36.1,12,76232917,일본,100,76,84,93,73,21,66.2,NA,8
5083,이강혜,공채,여,47,32.1,한국항공대학교,기타,83.78,전문대,2011,연구개발,금융팀,No,No,33,63.9,11,85894620,베트남,96,75,81,38,20,82,52.8,NA,NA
5574,임가혜,인턴,여,27,13.5,서울대학교,top5,86.05,석사,2015,연구개발,마케팅팀,No,No,70,61.1,2,66143924,서울(본사),78,97,92,94,73,23,62,NA,NA
937,최국도,공채,남,32,10.2,충남대학교,국립,67.78,학사,2012,제조생산,품질보증팀,No,No,174,57.5,5,29826494,베트남,75,92,78,3,33,32,53,NA,17
908,최경혜,공채,여,29,13.3,한양대학교(안산캠퍼스),기타,83.78,학사,2012,제조생산,사업팀,No,No,120,53.2,3,43426494,서울(본사),72,85,73,21,54,12,54.2,NA,2
1282,정규빈,공채,남,34,14.2,울산대학교,기타,66.67,박사,2010,제조생산,신규서비스개발팀,No,No,153,48.8,9,113609063,미국,82,87,82,56,35,64,60.8,NA,5
379,정경륜,공채,남,33,15.6,고려대학교,top5,82.89,고졸,2011,제조생산,마케팅팀,No,No,242,83.5,10,59005278,대전(연구소),89,94,100,71,75,38,68.1,NA,16
444,강가선,공채,여,31,14.6,연세대학교,top5,82.89,학사,2014,연구개발,마케팅팀,No,No,5,53.2,11,76884063,중국,99,100,62,92,72,18,60.8,NA,NA
4883,박금희,공채,여,29,12.6,한국외국어대학교,기타,80.44,석사,2012,연구개발,마케팅팀,No,No,150,78.4,8,83101494,서울(본사),92,72,94,92,70,43,62.8,NA,NA
5308,강강린,공채,여,35,18.8,강원대학교,기타,92,석사,2010,제조생산,기술팀,No,No,218,59.3,6,57404202,서울(본사),96,85,75,8,8,37,48.8,NA,10
470,정경태,인턴,남,31,9.5,인하대학교,기타,62,학사,2011,연구개발,인력팀,No,No,177,65.8,9,95862709,대전(연구소),88,79,86,60,77,4,58.4,NA,NA
5502,강남인,공채,남,28,5,고려대학교,top5,83.78,학사,2014,연구개발,생산팀,No,No,75,34.4,14,53586354,베트남,95,72,92,9,18,17,39.6,NA,NA
66,정규탁,인턴,남,33,13.1,경북대학교,국립,79.33,석사,2011,경영지원,기술팀,No,No,26,22.6,26,97690278,일본,72,67,90,38,14,42,51.9,NA,NA
1645,정강주,공채,여,38,18.9,광운대학교,기타,68,고졸,2011,제조생산,기술팀,No,No,239,44.3,14,58035557,중국,91,72,70,30,9,22,42.2,NA,19
2451,조경무,공채,남,32,23.6,동국대학교,기타,76,학사,2013,마케팅영업,기술팀,No,Yes,83,33.7,12,93714341,중국,78,98,73,12,8,12,37.8,103710,NA
5571,류규건,공채,남,29,6.7,서강대학교,top8,80.89,학사,2015,연구개발,생산팀,No,No,151,39.3,11,76715139,대전(연구소),79,94,66,13,42,4,43,NA,NA
1806,최기천,공채,남,41,24.2,인하대학교,기타,87.11,학사,2011,제조생산,금융팀,No,No,195,38.8,14,45060557,베트남,71,67,64,61,35,90,58,NA,18
5714,윤공민,공채,남,45,26.5,인하대학교,기타,84.22,학사,2014,제조생산,생산팀,No,No,467,38.6,14,63700696,대전(연구소),68,90,69,19,17,4,46.7,NA,16
3299,윤규건,공채,남,41,17.8,건국대학교,기타,73.11,전문대,2012,제조생산,기술팀,No,No,153,40.1,24,42460557,베트남,88,90,76,25,13,53,46,NA,15
5145,조강미,공채,여,52,35.8,전남대학교,국립,93.33,전문대,2016,연구개발,생산팀,No,No,38,26.3,14,98863544,중국,77,69,77,27,25,8,40.2,NA,NA
2585,주경아,공채,여,37,20.7,인하대학교,기타,75.78,학사,2013,제조생산,생산팀,No,No,120,56.1,12,25556772,베트남,84,100,76,11,12,27,46.7,NA,18
4316,강강옥,인턴,여,30,13.2,연세대학교,top5,84.65,학사,2011,제조생산,사업팀,No,No,243,60.5,0,66255278,미국,74,94,89,66,34,36,63.2,NA,12
3905,정규만,공채,남,37,19.3,부산대학교,국립,84,학사,2015,마케팅영업,기술팀,No,No,57,46.4,6,58145417,서울(본사),88,78,74,32,8,21,38.2,47219,NA
4807,임국도,공채,남,35,14.3,고려대학교,top5,68.44,석사,2011,제조생산,기술팀,No,No,186,55.7,1,59312848,서울(본사),77,78,99,13,7,12,46,NA,3
2822,정내형,공채,남,40,24.7,고려대학교,top5,77.33,학사,2014,마케팅영업,기술팀,No,No,200,40.1,4,69556772,대전(연구소),92,86,69,19,6,7,40,74663,NA
2974,한경복,공채,남,38,21.2,성균관대학교,top8,70,고졸,2014,경영지원,기술팀,No,No,29,28.1,23,83699202,서울(본사),78,71,70,9,12,8,35.2,NA,NA
2551,장경수,공채,남,41,23.1,아주대학교,기타,67.11,학사,2013,제조생산,기술팀,No,No,270,41.5,21,64623057,서울(본사),88,94,78,32,23,34,45.9,NA,5
555,윤경수,공채,남,35,13.8,숭실대학교,기타,86.44,석사,2011,마케팅영업,사업팀,No,No,223,58.4,8,46900348,베트남,93,72,84,40,37,42,47.5,65782,NA
1920,윤가실,공채,여,40,35.7,동국대학교,기타,75.81,석사,2011,제조생산,기술팀,No,Yes,194,36.9,11,108205974,일본,67,88,90,26,18,9,43.5,NA,2
3885,박국만,공채,남,37,15.7,성균관대학교,top8,77.78,학사,2015,연구개발,기술팀,No,No,83,29.6,3,108145417,미국,88,91,79,28,8,42,44.5,NA,NA
2667,조경율,산학,남,41,34.2,인디아나주립대학,수도권,79.56,학사,2013,제조생산,마케팅팀,No,Yes,190,52.1,12,96323404,서울(본사),98,95,93,92,73,9,64.8,NA,3
4265,박경표,공채,남,35,16.5,워싱턴대,수도권,76.44,박사,2010,연구개발,생산팀,Yes,No,281,41.7,22,130287848,서울(본사),89,90,84,19,16,37,38.3,NA,NA
2629,장기백,공채,남,39,32.8,경북대학교,국립,88.84,학사,2013,제조생산,인력팀,No,Yes,338,58.5,10,69053335,베트남,81,79,71,87,83,46,71,NA,25
2297,이규강,공채,남,47,29.3,고려대학교,top5,84.22,학사,2014,경영지원,마케팅팀,Yes,No,161,35.7,12,89433265,서울(본사),84,71,67,91,26,31,47.2,NA,NA
497,조경수,인턴,남,37,16.8,홍익대학교,기타,81.56,학사,2011,경영지원,생산팀,No,No,33,53.8,7,94120417,서울(본사),84,92,76,9,74,16,48.4,NA,NA
1379,조남호,해외,남,33,14.3,UNIV. OF NORTH CAROL,해외,73.11,학사,2012,연구개발,기술팀,No,No,177,47.1,11,71255278,베트남,78,94,71,9,13,42,39,NA,NA
3729,박경무,산학,남,37,18.4,전남대학교,국립,91.78,전문대,2015,제조생산,생산팀,No,No,190,61.4,13,48145417,서울(본사),94,89,65,32,22,27,49.2,NA,4
4203,강규영,해외,여,32,13.4,ARIZONA STATE UNIVERSITY,해외,70.22,학사,2012,경영지원,생산팀,No,No,101,72.8,7,77350348,대전(연구소),67,82,94,3,73,0,46.1,NA,NA
5469,주규로,인턴,남,32,12.8,한양대학교,top8,80.22,학사,2014,경영지원,마케팅팀,No,No,8,37.9,19,51401494,베트남,80,89,73,91,73,43,64.8,NA,NA
2583,류국영,해외,여,38,24.7,금오공과대학교,수도권,80.67,박사,2013,마케팅영업,생산팀,No,No,20,45.2,4,61985557,서울(본사),92,81,73,21,7,28,37.5,35979,NA
1819,주기민,공채,남,41,23.5,한국과학기술원,top5,88,학사,2011,경영지원,기술팀,No,No,156,48.2,18,100035557,서울(본사),81,76,87,32,74,29,53.6,NA,NA
2669,정건표,공채,남,40,21.3,한양대학교,top8,84.67,고졸,2013,제조생산,기술팀,No,No,300,37.7,23,77556772,일본,93,88,97,11,9,33,42.6,NA,6
5497,최경연,공채,여,47,31.2,경희대학교,기타,87.67,학사,2012,제조생산,사업팀,Yes,No,335,35.8,4,42894620,베트남,82,68,93,58,18,31,43,NA,31
1513,장경태,산학,남,40,19,충북대학교,기타,82.22,학사,2011,제조생산,신규서비스개발팀,No,No,190,52.1,8,68606772,서울(본사),73,94,96,45,32,81,63.5,NA,3
3550,정경욱,산학,남,45,25.9,경북대학교,국립,83.33,학사,2015,경영지원,기술팀,No,No,56,49.3,12,110700696,미국,95,87,82,23,18,9,38.1,NA,NA
5712,강군길,공채,남,26,7.2,연세대학교,top5,81.63,석사,2016,마케팅영업,품질보증팀,No,No,34,30.9,13,14428785,베트남,87,95,63,52,55,61,50.7,96891,NA
54,하기남,공채,남,32,23.3,한양대학교,top8,77.78,석사,2011,경영지원,신규서비스개발팀,No,Yes,44,40.7,11,94549341,베트남,88,68,93,26,38,86,55.4,NA,NA
217,김남도,해외,남,39,24.2,GEORGIA INSTITUTE OF TECHNOLOGY,해외,79.33,학사,2010,마케팅영업,기술팀,Yes,No,158,61.4,22,77952987,서울(본사),78,93,97,3,17,42,36.7,91881,NA
4474,윤남현,공채,남,31,12.4,서강대학교,top8,93.33,학사,2012,제조생산,품질보증팀,No,No,204,48.1,12,28072709,베트남,72,97,67,70,47,64,56.2,NA,22
1739,하기복,산학,남,44,26.9,한국항공대학교,기타,74.67,학사,2011,제조생산,기술팀,Yes,No,373,53.9,18,68971911,서울(본사),100,80,99,20,17,22,41.2,NA,23
1747,강공민,공채,남,43,25.7,인하대학교,기타,84.44,학사,2011,제조생산,마케팅팀,No,No,209,51.9,17,87655626,일본,86,74,92,93,72,11,65.2,NA,5
3401,정가경,공채,여,37,29.9,경북대학교,국립,83.11,학사,2015,연구개발,마케팅팀,No,Yes,57,51.3,4,127719620,일본,79,82,92,90,74,33,62.7,NA,NA
2312,정건섭,산학,남,40,19.5,전남대학교,국립,68,학사,2012,마케팅영업,기술팀,No,No,13,34.1,1,95606772,미국,75,70,62,22,10,45,40.2,18130,NA
4172,정강민,산학,남,41,23.6,고려대학교,top5,79.11,석사,2016,마케팅영업,기술팀,No,No,53,27.8,3,80860557,미국,92,67,74,33,20,3,41,24295,NA
1498,임강필,산학,남,44,28.2,한양대학교,top8,88,고졸,2013,연구개발,기술팀,No,No,118,43.8,11,123271911,일본,74,95,67,23,1,6,35.4,NA,NA
601,장국길,인턴,남,31,12.2,한국외국어대학교(용인캠퍼스),기타,85.11,학사,2011,제조생산,기술팀,No,No,192,37.9,24,31102709,베트남,72,87,65,10,15,19,40,NA,15
158,강규강,인턴,남,32,9.6,고려대학교,top5,71.56,전문대,2013,제조생산,인력팀,No,No,219,35,21,45501494,서울(본사),67,88,72,83,85,14,62.5,NA,12
3714,정규건,공채,남,40,27.3,연세대학교(원주),기타,90,석사,2015,제조생산,기술팀,No,Yes,226,27.7,15,104719620,미국,78,67,93,14,20,19,44,NA,8
329,장경무,공채,남,34,12.2,홍익대학교,기타,74.89,고졸,2010,제조생산,마케팅팀,No,No,153,50.1,15,63171563,서울(본사),76,78,98,70,74,17,62.4,NA,2
4086,한강백,공채,남,35,17.1,한양대학교,top8,84.67,학사,2015,연구개발,기술팀,No,No,31,56,5,86187848,서울(본사),83,75,88,16,16,19,46,NA,NA
1776,최가설,공채,여,42,28.9,중앙대학교,기타,85.11,박사,2014,연구개발,생산팀,No,No,103,51.9,9,91925696,서울(본사),98,81,64,30,25,34,50,NA,NA
391,정가은,공채,여,32,17.4,서강대학교,top8,74.89,전문대,2012,마케팅영업,마케팅팀,Yes,No,147,66.2,8,22487848,베트남,86,88,86,72,12,88,50.7,120835,NA
2554,윤경옥,인턴,여,33,14.5,국민대학교,기타,80.89,석사,2011,연구개발,금융팀,No,No,30,73.6,6,91246633,서울(본사),98,96,80,50,11,74,51.6,NA,NA
22,최강미,공채,여,51,34.9,중앙대학교,기타,85.11,학사,2011,제조생산,기술팀,No,No,196,73.2,1,136697559,대전(연구소),77,78,90,23,4,26,48.8,NA,10
3074,최기복,공채,남,41,31.1,충남대학교,국립,87.33,석사,2014,연구개발,기술팀,No,Yes,58,51,9,133273404,서울(본사),68,79,82,14,13,13,45.5,NA,NA
2428,강경륜,공채,남,46,36.1,성균관대학교,top8,74.89,박사,2015,연구개발,품질보증팀,No,Yes,74,55.1,7,163292328,서울(본사),71,75,98,34,32,27,45.5,NA,NA
2484,임경욱,공채,남,38,18.5,홍익대학교,기타,82.44,전문대,2010,제조생산,마케팅팀,No,No,214,32.1,25,68789202,서울(본사),83,66,98,90,74,21,66.1,NA,10
3459,윤경혜,공채,여,37,21.5,건국대학교,기타,85.56,학사,2015,마케팅영업,생산팀,No,No,13,41,7,25431772,베트남,78,85,70,23,23,22,40.2,52459,NA
4831,강경희,공채,여,42,27.4,경희대학교(국제캠퍼스),기타,80,학사,2012,제조생산,품질보증팀,No,No,184,23.5,10,60350696,대전(연구소),85,68,74,32,49,8,41.7,NA,8
5305,강귀연,인턴,여,31,14,이화여자대학교,기타,93.72,박사,2010,경영지원,사업팀,No,No,2,49,5,101546563,미국,92,81,92,22,29,21,45.6,NA,NA
409,조규광,공채,남,32,21.6,충북대학교,기타,80,학사,2011,제조생산,사업팀,No,Yes,204,47.8,11,64620591,베트남,94,85,78,10,38,57,47,NA,20
3940,임남헌,공채,남,38,16.6,인하대학교,기타,90.22,학사,2010,제조생산,기술팀,No,No,214,35,13,69186702,서울(본사),76,67,70,5,16,11,41.3,NA,7
4696,류강필,공채,남,29,7.3,서강대학교,top8,88,박사,2014,마케팅영업,마케팅팀,No,No,19,37.6,13,97465139,미국,96,95,82,91,74,30,63.4,96575,NA
2392,조공명,공채,남,43,24.2,금오공과대학교,기타,86,학사,2013,연구개발,생산팀,No,No,99,47.9,1,127468126,미국,88,90,74,26,41,15,44.3,NA,NA
3577,최규로,공채,남,38,21.5,서강대학교,top8,74.22,학사,2015,제조생산,사업팀,No,No,197,33.1,24,64574202,일본,91,75,86,31,24,26,50.6,NA,4
742,박내형,공채,남,47,31.7,인하대학교,기타,85.11,박사,2011,제조생산,마케팅팀,No,No,188,52.2,3,108608265,서울(본사),81,94,71,93,74,18,65.6,NA,3
2696,조규련,공채,여,37,22.1,아주대학교,기타,87.78,학사,2013,경영지원,생산팀,Yes,No,172,50.2,12,42431772,베트남,76,75,70,22,20,34,43,NA,NA
4085,하강린,공채,여,35,15.4,UNIVERSITY OF TORONTO,해외,74.75,고졸,2015,제조생산,마케팅팀,No,No,140,68,2,37574202,대전(연구소),70,72,89,93,70,2,61.8,NA,9
2582,임건도,산학,남,42,20,경북대학교,국립,77.56,석사,2013,제조생산,기술팀,No,No,153,74.6,15,41314341,베트남,91,78,89,28,4,31,43.4,NA,16
419,조가인,공채,여,47,33.6,경북대학교,국립,88.37,학사,2014,마케팅영업,기술팀,Yes,No,172,67.2,0,90719620,미국,74,95,88,25,18,68,46.1,99956,NA
989,정국길,인턴,남,45,27.6,성균관대학교,top8,82.44,학사,2015,제조생산,사업팀,No,No,195,32.8,13,59575696,서울(본사),98,79,88,43,52,18,54,NA,3
4298,강남룡,공채,남,35,16.2,전북대학교,수도권,83.78,고졸,2010,연구개발,마케팅팀,No,No,96,56.1,5,125125348,미국,74,81,84,92,74,47,66.5,NA,NA
5376,이국만,공채,남,45,37.1,연세대학교,top5,98.44,학사,2014,마케팅영업,품질보증팀,No,Yes,32,26.4,23,110713544,서울(본사),89,96,86,12,50,32,44.6,122152,NA
4776,윤규건,공채,남,50,32.1,건국대학교,기타,73.11,전문대,2012,제조생산,기술팀,No,No,153,38.3,24,55319620,베트남,100,77,74,17,7,51,44.2,NA,13
2942,윤교묵,공채,남,36,17.5,성균관대학교,top8,76.67,석사,2016,경영지원,사업팀,No,No,146,25.2,28,73716633,서울(본사),75,72,81,23,41,44,52.5,NA,NA
1008,정건섭,공채,남,32,13.5,경원대학교,기타,85.11,박사,2013,경영지원,생산팀,No,No,8,27.9,27,86126494,베트남,73,70,71,1,19,45,41.5,NA,NA
462,이경미,해외,여,32,20.1,MICHIGAN STATE UNIVERSITY,해외,84,학사,2011,제조생산,기술팀,No,No,120,50,5,69367848,미국,77,74,74,1,6,12,43.4,NA,8
501,임경미,공채,여,32,14.7,고려대학교,top5,88,석사,2011,연구개발,인력팀,No,No,317,69.4,2,109750348,미국,82,68,64,67,85,61,65.2,NA,NA
1312,임규광,공채,남,34,13.4,안양대학교,기타,83.33,전문대,2011,연구개발,기술팀,No,No,157,40.6,13,100089063,서울(본사),75,95,100,9,13,20,39.2,NA,NA
3536,임규탁,공채,남,40,19.4,성균관대학교,top8,67.33,고졸,2013,마케팅영업,생산팀,No,No,34,37.4,16,72031772,중국,71,94,87,15,22,2,39.2,47924,NA
4691,윤강모,공채,남,29,21,한국과학기술원,top5,80.23,석사,2014,연구개발,생산팀,No,Yes,54,55.1,4,127415487,일본,98,79,76,34,19,19,42.6,NA,NA
5388,임경복,공채,남,44,26.4,서울과학기술대학교,기타,78.89,학사,2016,제조생산,기술팀,No,No,222,45.8,22,30146911,베트남,78,82,74,6,14,59,46.5,NA,20
4996,장경란,산학,여,41,24.9,경북대학교,국립,83.78,학사,2013,연구개발,사업팀,No,No,41,73.8,7,96909411,서울(본사),91,94,66,80,50,38,56,NA,NA
3660,장경모,산학,남,44,27,동의대학교,수도권,93.56,학사,2015,제조생산,기술팀,No,No,218,35.6,9,58146911,서울(본사),82,90,66,33,6,17,41.8,NA,8
5681,최경택,인턴,남,35,17,성균관대학교,top8,84.44,석사,2011,제조생산,기술팀,No,No,239,56.1,21,30247848,베트남,98,93,66,25,16,42,45,NA,19
1726,조강미,공채,여,45,28.5,전남대학교,국립,93.33,전문대,2016,연구개발,생산팀,No,No,38,52.1,10,88862050,중국,99,76,74,8,19,3,37.2,NA,NA
4728,하규태,공채,남,28,11.4,부산대학교,국립,85.11,석사,2014,제조생산,사업팀,No,No,357,28.9,13,10698854,베트남,79,95,70,15,33,35,55.7,NA,33
1003,조남기,공채,남,37,30.2,한양대학교(안산캠퍼스),기타,84,학사,2011,제조생산,생산팀,No,Yes,351,42.6,17,97477015,서울(본사),79,90,96,2,40,21,46.5,NA,7
